Results from heasarc_fermigbrst: Fermi GBM Burst Catalog
Coordinate system: Equatorial
name|t90|t90_error|t90_start|fluence|fluence_error|flnc_band_ampl|flnc_band_ampl_pos_err|flnc_band_ampl_neg_err|flnc_band_epeak|flnc_band_epeak_pos_err|flnc_band_epeak_neg_err|flnc_band_alpha|flnc_band_alpha_pos_err|flnc_band_alpha_neg_err|flnc_band_beta|flnc_band_beta_pos_err|flnc_band_beta_neg_err|pflx_comp_epeak|pflx_comp_epeak_pos_err|pflx_comp_epeak_neg_err|pflx_comp_index|pflx_comp_index_pos_err|pflx_comp_index_neg_err|pflx_comp_pivot|pflx_comp_pivot_pos_err|pflx_comp_pivot_neg_err|pflx_band_epeak|pflx_band_epeak_pos_err|pflx_band_epeak_neg_err|pflx_band_alpha|pflx_band_alpha_pos_err|pflx_band_alpha_neg_err|pflx_band_beta|pflx_band_beta_pos_err|pflx_band_beta_neg_err|flnc_comp_epeak|flnc_comp_epeak_pos_err|flnc_comp_epeak_neg_err|flnc_comp_index|flnc_comp_index_pos_err|flnc_comp_index_neg_err|flnc_comp_pivot|flnc_comp_pivot_pos_err|flnc_comp_pivot_neg_err
GRB091128285|76.289|1.280|-19.456|3.6756e-05|7.6435e-08|1.180571e-02|3.683064e-04|3.683064e-04|1.990610e+02|1.533122e+01|1.533122e+01|-1.023998e+00|2.155828e-02|2.155828e-02|-5.439759e+00|2.693504e+01|2.693504e+01|2.632579e+02|2.399400e+01|2.399400e+01|-5.470342e-01|9.652907e-02|9.652907e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.648075e+02|2.770315e+01|2.770315e+01|-5.497971e-01|9.889141e-02|9.889141e-02|-1.655722e+01|8.275256e+06|8.275256e+06|1.934204e+02|7.643784e+00|7.643784e+00|-1.013119e+00|2.609420e-02|2.609420e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB150727793|49.409|3.974|-1.536|4.4241e-06|5.8594e-08|1.906519e-02|5.852828e-03|5.852828e-03|1.483135e+02|1.826552e+01|1.826552e+01|1.314267e-01|2.777175e-01|2.777175e-01|-2.158425e+00|1.984780e-01|1.984780e-01|2.634888e+02|7.973611e+01|7.973611e+01|-5.272001e-01|4.588016e-01|4.588016e-01|1.000000e+02|0.000000e+00|0.000000e+00|8.588452e+01|3.546854e+01|3.546854e+01|1.730140e+00|1.705253e+00|1.705253e+00|-1.698827e+00|2.329267e-01|2.329267e-01|2.085320e+02|1.714203e+01|1.714203e+01|-3.488407e-01|1.409189e-01|1.409189e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB140523129|19.200|0.362|0.576|5.1164e-05|4.4852e-08|4.368518e-02|9.102486e-04|9.102486e-04|2.636968e+02|8.686569e+00|8.686569e+00|-1.070384e+00|1.381135e-02|1.381135e-02|-2.698778e+00|2.081606e-01|2.081606e-01|2.641845e+02|6.900757e+00|6.900757e+00|-4.633591e-01|3.149593e-02|3.149593e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.555252e+02|1.029872e+01|1.029872e+01|-4.400254e-01|3.656036e-02|3.656036e-02|-3.357684e+00|5.852086e-01|5.852086e-01|2.800225e+02|6.084076e+00|6.084076e+00|-1.087495e+00|1.128936e-02|1.128936e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB110130230|47.360|2.187|-0.256|2.9016e-06|4.2448e-08|8.586424e-03|4.462687e-03|4.462687e-03|9.132207e+01|1.850889e+01|1.850889e+01|-7.857156e-01|3.872510e-01|3.872510e-01|-2.262304e+00|1.382896e+01|1.382896e+01|2.642853e+02|9.171315e+01|9.171315e+01|-3.119975e-01|4.653794e-01|4.653794e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.860676e+02|6.065343e+01|6.065343e+01|2.545947e-01|6.762648e-01|6.762648e-01|-2.295417e+00|1.187688e+00|1.187688e+00|1.233800e+02|1.533691e+01|1.533691e+01|-1.020675e+00|1.365445e-01|1.365445e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB120222119|29.440|5.382|-5.120|2.4509e-06|6.2101e-08|8.747963e-03|2.746470e-03|2.746470e-03|1.284688e+02|2.899902e+01|2.899902e+01|-8.996014e-01|2.226721e-01|2.226721e-01|-2.528827e+00|2.165411e+02|2.165411e+02|2.647860e+02|1.180407e+02|1.180407e+02|-1.345717e+00|3.730649e-01|3.730649e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.012278e+02|1.554594e+02|1.554594e+02|-1.320471e+00|2.993734e-01|2.993734e-01|-6.079965e+00|2.794283e+03|2.794283e+03|1.448068e+02|2.250055e+01|2.250055e+01|-9.735881e-01|1.626365e-01|1.626365e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB111012456|20.736|0.724|1.024|1.6452e-05|8.2624e-08|4.664212e-02|6.014243e-03|6.014243e-03|1.142880e+02|7.268044e+00|7.268044e+00|-5.860174e-01|7.823992e-02|7.823992e-02|-2.102123e+00|5.921125e-02|5.921125e-02|2.648463e+02|3.182274e+01|3.182274e+01|-9.892376e-01|8.387631e-02|8.387631e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.519902e+02|2.589542e+01|2.589542e+01|-6.808491e-01|1.520276e-01|1.520276e-01|-1.975372e+00|1.159077e-01|1.159077e-01|1.673273e+02|7.644165e+00|7.644165e+00|-8.918864e-01|4.360235e-02|4.360235e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB111203609|22.016|6.734|-2.816|6.9480e-07|4.3865e-08|5.475622e+00|4.297195e+01|4.297195e+01|4.044228e+01|9.307772e+00|9.307772e+00|2.213622e+00|1.139955e+00|1.139955e+00|-1.909694e+00|1.732352e-01|1.732352e-01|2.649823e+02|1.635425e+02|1.635425e+02|-1.281721e+00|4.702009e-01|4.702009e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.966651e+01|1.113733e+01|1.113733e+01|4.226276e+00|8.684037e+00|8.684037e+00|-2.043591e+00|4.337170e-01|4.337170e-01|2.072209e+02|7.785808e+01|7.785808e+01|-1.243227e+00|2.587716e-01|2.587716e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB100605774|8.192|2.862|-1.024|7.5654e-07|2.1743e-08|3.019176e-02|2.090930e-02|2.090930e-02|1.220556e+02|2.057400e+01|2.057400e+01|4.111103e-01|4.132640e-01|4.132640e-01|-5.173023e+00|1.745412e+01|1.745412e+01|2.650353e+02|6.146559e+01|6.146559e+01|-1.180917e-02|6.023135e-01|6.023135e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.709326e+02|7.848694e+01|7.848694e+01|-5.441125e-02|4.799051e-01|4.799051e-01|-3.271205e+00|6.557080e+00|6.557080e+00|1.224952e+02|1.296882e+01|1.296882e+01|4.082068e-01|4.180387e-01|4.180387e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB090320801|29.184|4.536|-0.512|1.6705e-06|6.1584e-08|4.286345e-02|1.938867e-01|1.938867e-01|3.068171e+01|1.239268e+01|1.239268e+01|-7.170684e-01|1.668848e+00|1.668848e+00|-1.853338e+00|9.958375e-02|9.958375e-02|2.652870e+02|1.439467e+02|1.439467e+02|-1.748141e+00|1.657612e-01|1.657612e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.332395e+01|4.098632e+01|4.098632e+01|-6.843494e-01|8.478502e-01|8.478502e-01|-1.881726e+00|1.283306e-01|1.283306e-01|2.773244e+02|1.202260e+02|1.202260e+02|-1.678559e+00|1.047371e-01|1.047371e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB170829674|81.152|4.636|0.000|6.8712e-06|5.5618e-08|1.396869e-02|3.804413e-03|3.804413e-03|9.123401e+01|3.243385e+01|3.243385e+01|-6.998172e-01|1.376131e-01|1.376131e-01|-2.659885e+00|1.563668e+00|1.563668e+00|2.654909e+02|2.753963e+01|2.753963e+01|5.263737e-01|3.204386e-01|3.204386e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.641099e+02|3.233834e+01|3.233834e+01|5.389010e-01|3.463444e-01|3.463444e-01|-1.233281e+01|4.557072e+04|4.557072e+04|1.019382e+02|6.675720e+00|6.675720e+00|-8.105453e-01|9.614831e-02|9.614831e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB151229486|0.160|0.202|-0.064|1.4629e-07|1.0623e-08|4.276217e-02|1.967793e-02|1.967793e-02|2.139797e+02|9.111360e+01|9.111360e+01|-7.706359e-02|5.398129e-01|5.398129e-01|-1.799057e+00|4.368758e-01|4.368758e-01|2.659876e+02|7.828668e+01|7.828668e+01|1.122072e-01|8.174340e-01|8.174340e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.474725e+02|1.440810e+02|1.440810e+02|-5.587220e-03|6.564732e-01|6.564732e-01|-1.763115e+00|1.675372e+00|1.675372e+00|4.700789e+02|2.015062e+02|2.015062e+02|-6.540889e-01|3.252783e-01|3.252783e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB080812889|15.040|0.462|-1.792|2.4547e-06|4.1782e-08|1.421378e-02|3.957643e-03|3.957643e-03|1.519039e+02|1.971873e+01|1.971873e+01|-1.834784e-01|2.282327e-01|2.282327e-01|-2.160621e+00|4.629095e-01|4.629095e-01|2.662379e+02|8.840442e+01|8.840442e+01|-4.027024e-01|4.898382e-01|4.898382e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.270314e+02|8.585113e+01|8.585113e+01|3.570901e-01|9.561593e-01|9.561593e-01|-1.742516e+00|8.729471e-01|8.729471e-01|1.848050e+02|2.214549e+01|2.214549e+01|-3.658704e-01|1.769023e-01|1.769023e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB110717319|90.369|0.810|5.376|4.2450e-05|5.2030e-08|1.278602e-02|4.958827e-04|4.958827e-04|3.035868e+02|1.874087e+01|1.874087e+01|-9.504325e-01|2.810347e-02|2.810347e-02|-2.076936e+00|7.539201e-02|7.539201e-02|2.662459e+02|1.799025e+01|1.799025e+01|-7.439317e-01|6.234765e-02|6.234765e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.628939e+02|2.183699e+01|2.183699e+01|-7.384947e-01|6.839240e-02|6.839240e-02|-3.588061e+00|2.028172e+00|2.028172e+00|3.907158e+02|1.614441e+01|1.614441e+01|-1.021733e+00|2.011573e-02|2.011573e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB111230819|12.736|1.145|-0.640|3.5117e-06|3.9502e-08|1.646367e-02|2.876034e-03|2.876034e-03|1.520587e+02|1.463564e+01|1.463564e+01|-6.981801e-01|1.376615e-01|1.376615e-01|-4.141641e+00|8.600398e+02|8.600398e+02|2.664607e+02|4.126871e+01|4.126871e+01|-7.711194e-01|1.612027e-01|1.612027e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.359223e+02|8.774335e+01|8.774335e+01|-7.594805e-01|3.849067e-01|3.849067e-01|-3.783387e+00|8.804117e+00|8.804117e+00|1.536355e+02|1.245018e+01|1.245018e+01|-7.088470e-01|1.263370e-01|1.263370e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB141102112|0.016|0.066|-0.032|7.3632e-08|1.3966e-08|4.579145e-02|2.308107e-02|2.308107e-02|2.922196e+02|1.244307e+02|1.244307e+02|-4.995758e-01|4.408658e-01|4.408658e-01|-1.862645e+01|2.754300e+08|2.754300e+08|2.664845e+02|1.076271e+02|1.076271e+02|-4.515846e-01|4.628321e-01|4.628321e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.650023e+02|1.075561e+02|1.075561e+02|-4.487387e-01|4.652589e-01|4.652589e-01|-1.746562e+01|1.113214e+08|1.113214e+08|2.669325e+02|1.080205e+02|1.080205e+02|-4.532424e-01|4.625057e-01|4.625057e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB170131969|23.040|5.971|-2.560|5.0058e-06|1.9142e-07|4.672364e-03|4.362725e-04|4.362725e-04|2.096282e+02|4.048117e+01|4.048117e+01|-1.426583e+00|5.887055e-02|5.887055e-02|-2.932358e+00|1.550804e+03|1.550804e+03|2.667110e+02|4.155081e+01|4.155081e+01|-8.326369e-01|1.334025e-01|1.334025e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.630201e+02|4.139088e+01|4.139088e+01|-8.298908e-01|1.315723e-01|1.315723e-01|-3.178229e+00|3.142816e+00|3.142816e+00|2.116513e+02|3.376965e+01|3.376965e+01|-1.427392e+00|5.941582e-02|5.941582e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB151210041|37.633|1.717|0.768|3.4533e-06|5.0732e-08|3.040289e-03|4.420189e-04|4.420189e-04|1.707739e+02|2.806316e+01|2.806316e+01|-1.429221e+00|8.880403e-02|8.880403e-02|-1.247862e+01|1.262142e+06|1.262142e+06|2.669426e+02|5.363655e+01|5.363655e+01|-2.690215e-01|3.548076e-01|3.548076e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.736725e+02|6.832076e+01|6.832076e+01|-3.272788e-01|3.045847e-01|3.045847e-01|-7.712402e+00|1.594878e+03|1.594878e+03|1.695013e+02|2.701323e+01|2.701323e+01|-1.426849e+00|8.142591e-02|8.142591e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB150603823|102.144|1.864|0.000|4.7120e-06|6.3984e-08|3.135488e-03|5.913714e-04|5.913714e-04|3.058302e+02|1.236511e+02|1.236511e+02|-1.322388e+00|1.276183e-01|1.276183e-01|-2.152179e+00|3.043537e+01|3.043537e+01|2.669642e+02|7.074254e+01|7.074254e+01|-9.535470e-01|2.234844e-01|2.234844e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.929808e+02|9.859927e+01|9.859927e+01|-9.873276e-01|1.950203e-01|1.950203e-01|-3.570474e+00|1.697749e+01|1.697749e+01|4.241230e+02|1.455137e+02|1.455137e+02|-1.379432e+00|9.895408e-02|9.895408e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB100429999|25.024|6.582|-12.800|2.7847e-06|4.3148e-08|5.313074e-03|9.133723e-04|9.133723e-04|2.161082e+02|5.142189e+01|5.142189e+01|-7.956460e-01|1.330563e-01|1.330563e-01|-2.325466e+00|1.078450e+00|1.078450e+00|2.678073e+02|1.037289e+02|1.037289e+02|-9.955803e-01|2.748496e-01|2.748496e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.693712e+01|4.144111e+01|4.144111e+01|-3.436126e-01|5.986489e-01|5.986489e-01|-1.758148e+00|3.099786e-01|3.099786e-01|2.382525e+02|3.584712e+01|3.584712e+01|-8.338860e-01|1.278346e-01|1.278346e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB150627183|64.577|0.590|5.312|1.7972e-04|3.8256e-07|4.436044e-02|7.637106e-04|7.637106e-04|2.255229e+02|5.492447e+00|5.492447e+00|-1.008627e+00|1.038635e-02|1.038635e-02|-2.179372e+00|2.683830e-02|2.683830e-02|2.684353e+02|8.316315e+00|8.316315e+00|-8.717290e-01|2.284908e-02|2.284908e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.236015e+02|1.274268e+01|1.274268e+01|-7.820224e-01|3.517157e-02|3.517157e-02|-2.497241e+00|1.282582e-01|1.282582e-01|2.946877e+02|4.490814e+00|4.490814e+00|-1.095057e+00|6.919980e-03|6.919980e-03|1.000000e+02|0.000000e+00|0.000000e+00
GRB110625881|26.881|0.572|3.840|6.5479e-05|1.0112e-07|5.619722e-02|1.931630e-03|1.931630e-03|1.647928e+02|3.684479e+00|3.684479e+00|-7.968491e-01|2.090478e-02|2.090478e-02|-2.297224e+00|4.761910e-02|4.761910e-02|2.690396e+02|5.711136e+00|5.711136e+00|-7.569254e-01|1.971926e-02|1.971926e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.916287e+02|8.501831e+00|8.501831e+00|-5.345009e-01|4.086548e-02|4.086548e-02|-2.294068e+00|6.077647e-02|6.077647e-02|2.071260e+02|3.200043e+00|3.200043e+00|-9.228951e-01|1.237780e-02|1.237780e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB161128216|6.912|2.919|-1.536|7.2345e-07|1.7491e-08|7.951469e-03|2.470198e-03|2.470198e-03|1.538543e+02|4.001487e+01|4.001487e+01|-1.140699e+00|1.964001e-01|1.964001e-01|-1.447031e+01|1.042218e+07|1.042218e+07|2.690724e+02|8.699896e+01|8.699896e+01|-1.324292e+00|1.873445e-01|1.873445e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.652884e+02|1.145583e+02|1.145583e+02|-1.325401e+00|2.313801e-01|2.313801e-01|-7.630664e+00|6.285049e+03|6.285049e+03|1.550280e+02|4.004518e+01|4.004518e+01|-1.144455e+00|1.696509e-01|1.696509e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB120625119|7.424|0.571|-0.256|1.0216e-05|4.2459e-08|4.922213e-02|5.877338e-03|5.877338e-03|1.801444e+02|1.607504e+01|1.607504e+01|-6.093219e-01|8.277196e-02|8.277196e-02|-2.301614e+00|1.415710e-01|1.415710e-01|2.705749e+02|2.124295e+01|2.124295e+01|-7.749318e-01|7.545662e-02|7.545662e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.734649e+02|2.401137e+01|2.401137e+01|-4.504800e-01|1.364736e-01|1.364736e-01|-2.171941e+00|1.341608e-01|1.341608e-01|2.368786e+02|1.180319e+01|1.180319e+01|-7.924548e-01|4.936445e-02|4.936445e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB160717813|66.817|1.717|-4.352|1.6963e-05|6.8118e-08|9.772590e-03|6.973259e-04|6.973259e-04|1.677635e+02|1.313667e+01|1.313667e+01|-1.038067e+00|4.414380e-02|4.414380e-02|-2.290026e+00|1.917348e-01|1.917348e-01|2.710180e+02|2.644946e+01|2.644946e+01|-6.079269e-01|1.057616e-01|1.057616e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.710980e+02|3.493831e+01|3.493831e+01|-6.099201e-01|1.029849e-01|1.029849e-01|-4.205129e+00|7.891576e+00|7.891576e+00|1.988141e+02|1.047496e+01|1.047496e+01|-1.104695e+00|3.493917e-02|3.493917e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB101102840|43.520|6.676|-1.792|1.7217e-06|3.2824e-08|6.744427e-03|3.248014e-03|3.248014e-03|1.536728e+02|7.830256e+01|7.830256e+01|-5.222652e-01|3.990126e-01|3.990126e-01|-1.555496e+00|1.046667e-01|1.046667e-01|2.711543e+02|8.169215e+01|8.169215e+01|-3.710847e-01|5.459584e-01|5.459584e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.943525e+02|1.199327e+02|1.199327e+02|-5.250366e-01|7.085456e-01|7.085456e-01|-1.925138e+00|2.202583e+00|2.202583e+00|7.351359e+02|2.445098e+02|2.445098e+02|-1.059328e+00|1.133823e-01|1.133823e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB140521732|11.550|3.595|0.003|2.6816e-06|4.1858e-08|1.160897e-02|3.366466e-03|3.366466e-03|1.280566e+02|2.564061e+01|2.564061e+01|-6.685308e-01|1.899623e-01|1.899623e-01|-1.770439e+00|9.485483e-02|9.485483e-02|2.716396e+02|2.942871e+01|2.942871e+01|-1.218018e-01|1.649721e-01|1.649721e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.720299e+02|3.597485e+01|3.597485e+01|-1.243886e-01|1.943467e-01|1.943467e-01|-6.502311e+00|1.443269e+02|1.443269e+02|3.740113e+02|8.401022e+01|8.401022e+01|-1.118856e+00|8.203232e-02|8.203232e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB140703026|83.969|2.996|0.768|7.5662e-06|5.0890e-08|4.179415e-03|4.153426e-04|4.153426e-04|2.088682e+02|3.472857e+01|3.472857e+01|-1.266935e+00|5.913783e-02|5.913783e-02|-2.681372e+00|9.169436e-01|9.169436e-01|2.718475e+02|4.625432e+01|4.625432e+01|-7.741104e-01|1.472982e-01|1.472982e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.377254e+02|6.863374e+01|6.863374e+01|-7.098443e-01|1.604017e-01|1.604017e-01|-2.407290e+00|4.145556e+00|4.145556e+00|2.185893e+02|2.322423e+01|2.322423e+01|-1.277329e+00|5.006206e-02|5.006206e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB161129300|36.096|0.724|5.376|6.5385e-06|4.3002e-08|7.848189e-03|1.238265e-03|1.238265e-03|1.464098e+02|4.260725e+01|4.260725e+01|-1.036987e+00|9.784293e-02|9.784293e-02|-1.954407e+00|1.622082e-01|1.622082e-01|2.725956e+02|5.697367e+01|5.697367e+01|-8.733178e-01|1.237687e-01|1.237687e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.755368e+02|5.874482e+01|5.874482e+01|-8.779568e-01|1.441641e-01|1.441641e-01|-1.378125e+01|1.629616e+06|1.629616e+06|2.140376e+02|2.237906e+01|2.237906e+01|-1.162768e+00|6.022954e-02|6.022954e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB170717952|11.776|1.864|-0.512|6.7196e-07|3.4959e-08|8.156367e-03|2.218441e-03|2.218441e-03|2.059115e+02|9.020875e+01|9.020875e+01|-5.433212e-01|2.441154e-01|2.441154e-01|-5.796678e+00|1.414380e+02|1.414380e+02|2.727282e+02|9.624197e+01|9.624197e+01|-5.659875e-01|4.019061e-01|4.019061e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.378159e+02|7.472732e+01|7.472732e+01|1.925446e-01|1.128674e+00|1.128674e+00|-1.917342e+00|4.697524e-01|4.697524e-01|2.041724e+02|3.880278e+01|3.880278e+01|-5.375163e-01|2.507653e-01|2.507653e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB141209131|78.081|4.971|2.304|5.5484e-06|5.9198e-08|8.862126e-03|1.860460e-03|1.860460e-03|1.979140e+02|4.994553e+01|4.994553e+01|-6.045528e-01|1.250007e-01|1.250007e-01|-1.909851e+00|1.654468e-01|1.654468e-01|2.727300e+02|5.211792e+01|5.211792e+01|-2.933653e-01|2.686066e-01|2.686066e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.818532e+02|8.009181e+01|8.009181e+01|-3.352891e-01|2.289282e-01|2.289282e-01|-7.765079e+00|1.857687e+03|1.857687e+03|2.885423e+02|3.214664e+01|3.214664e+01|-7.789192e-01|7.772827e-02|7.772827e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB100318611|18.432|0.923|-1.792|1.8965e-06|1.9727e-08|1.822081e-02|8.232314e-03|8.232314e-03|6.161359e+01|8.743870e+00|8.743870e+00|-7.172302e-01|4.078336e-01|4.078336e-01|-2.473372e+00|6.193824e-01|6.193824e-01|2.727499e+02|8.659581e+01|8.659581e+01|-6.158299e-01|3.978859e-01|3.978859e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.027276e+02|1.025229e+02|1.025229e+02|-4.019965e-01|5.095477e-01|5.095477e-01|-2.282513e+00|1.209495e+00|1.209495e+00|7.480770e+01|8.635963e+00|8.635963e+00|-9.694495e-01|2.136574e-01|2.136574e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB171106498|10.752|0.724|-0.512|4.8950e-06|3.7095e-08|1.776393e-02|2.877437e-03|2.877437e-03|1.297030e+02|1.341647e+01|1.341647e+01|-7.775753e-01|1.006964e-01|1.006964e-01|-2.251648e+00|2.400322e-01|2.400322e-01|2.729328e+02|2.942454e+01|2.942454e+01|-9.325355e-01|7.573116e-02|7.573116e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.706826e+02|3.739912e+01|3.739912e+01|-9.294671e-01|7.839865e-02|7.839865e-02|-3.791602e+00|6.013473e+00|6.013473e+00|1.634885e+02|1.065514e+01|1.065514e+01|-9.240024e-01|6.239939e-02|6.239939e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB140502354|20.096|0.916|-1.536|2.1082e-06|3.5542e-08|4.333031e-03|8.121613e-04|8.121613e-04|3.197324e+02|7.291127e+01|7.291127e+01|-9.312710e-01|1.645732e-01|1.645732e-01|-5.877843e+00|3.612525e+02|3.612525e+02|2.731240e+02|1.154344e+02|1.154344e+02|-1.180450e+00|3.377717e-01|3.377717e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.852779e+02|1.275623e+02|1.275623e+02|-1.178477e+00|3.320979e-01|3.320979e-01|-1.148047e+01|7.743106e+05|7.743106e+05|3.209937e+02|7.326268e+01|7.326268e+01|-9.421364e-01|1.532178e-01|1.532178e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB180623849|15.872|0.810|1.856|2.0269e-05|3.3972e-08|1.922863e-02|1.073585e+00|1.073585e+00|1.811988e+01|6.310192e+03|6.310192e+03|-1.420533e+00|6.840492e+01|6.840492e+01|-1.540364e+00|5.555511e-03|5.555511e-03|2.731297e+02|2.144194e+01|2.144194e+01|-8.455232e-01|6.090796e-02|6.090796e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.005567e+01|7.810163e+04|7.810163e+04|-1.415190e+00|6.509347e+01|6.509347e+01|-1.516204e+00|1.329839e-02|1.329839e-02|2.668693e+02|9.902161e+00|9.902161e+00|-9.556206e-01|2.463114e-02|2.463114e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB140528837|13.568|0.572|1.024|2.1546e-05|4.8175e-08|2.741477e-02|1.143433e-03|1.143433e-03|2.622627e+02|1.028871e+01|1.028871e+01|-7.260461e-01|3.323024e-02|3.323024e-02|-3.401268e+00|9.075670e+00|9.075670e+00|2.732979e+02|1.284816e+01|1.284816e+01|-3.248029e-01|6.796280e-02|6.796280e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.743661e+02|3.597934e+01|3.597934e+01|-3.310177e-01|6.172115e-02|6.172115e-02|-5.389426e+00|1.234498e+01|1.234498e+01|2.678893e+02|7.541016e+00|7.541016e+00|-7.370459e-01|2.625477e-02|2.625477e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB161212652|2.816|0.320|-0.384|4.5965e-07|2.4917e-08|2.677254e-03|4.900678e-04|4.900678e-04|2.371863e+03|8.084929e+03|8.084929e+03|-1.391219e+00|2.161540e-01|2.161540e-01|-2.062919e+00|1.162064e+03|1.162064e+03|2.740313e+02|1.184480e+02|1.184480e+02|-5.938561e-01|6.786932e-01|6.786932e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.134650e+02|2.487720e+02|2.487720e+02|-6.571744e-01|6.376975e-01|6.376975e-01|-4.882812e+00|1.316790e+02|1.316790e+02|2.179385e+03|1.361262e+03|1.361262e+03|-1.371175e+00|2.047008e-01|2.047008e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB091026485|3.328|0.779|-0.896|5.6672e-07|2.4418e-08|6.388695e-01|2.193888e-01|2.193888e-01|4.015228e+01|1.204604e+01|1.204604e+01|8.733305e-01|1.371896e+00|1.371896e+00|-1.723551e+00|1.125001e-01|1.125001e-01|2.744231e+02|1.266099e+02|1.266099e+02|-1.217018e+00|2.525985e-01|2.525985e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.646580e+01|1.292394e+01|1.292394e+01|7.622080e-01|1.535142e+00|1.535142e+00|-1.763897e+00|1.844572e-01|1.844572e-01|1.372812e+02|2.611744e+01|2.611744e+01|-9.279712e-01|2.329611e-01|2.329611e-01|1.000000e+02|0.000000e+00|0.000000e+00
