Resultsfromheasarc_fermigbrst:FermiGBMBurstCatalog
Coordinatesystem:Equatorial
|name|t90|t90_error|fluence|fluence_error|pflx_comp_epeak|pflx_comp_epeak_pos_err|pflx_comp_epeak_neg_err|pflx_comp_index|pflx_comp_index_pos_err|pflx_comp_index_neg_err|pflx_comp_pivot|pflx_comp_pivot_pos_err|pflx_comp_pivot_neg_err|pflx_comp_ergflux|pflx_comp_ergflux_error|
|GRB100924165|9.024|0.362|3.3297e-06|3.8036e-08|3.081636e+02|4.233209e+01|4.233209e+01|-7.797788e-01|1.108624e-01|1.108624e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.140002e-06|9.550432e-08|
|GRB170412988|31.232|1.280|4.8200e-06|3.7636e-08|4.960193e+02|8.938773e+01|8.938773e+01|-5.514669e-01|1.535038e-01|1.535038e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.060497e-06|9.553754e-08|
|GRB090620400|13.568|0.724|1.3263e-05|4.2682e-08|2.343728e+02|8.853729e+00|8.853729e+00|-5.715458e-02|6.373124e-02|6.373124e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.163105e-06|9.559221e-08|
|GRB140110814|81.152|6.582|8.3201e-06|1.3078e-07|1.856369e+02|3.265605e+01|3.265605e+01|-9.916411e-01|1.973113e-01|1.973113e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.390939e-07|9.559796e-08|
|GRB150913161|20.992|1.305|1.0365e-05|7.1500e-08|3.276266e+02|2.910425e+01|2.910425e+01|-4.338934e-01|1.015109e-01|1.015109e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.584969e-06|9.567109e-08|
|GRB120919309|21.248|1.810|1.6780e-05|5.2425e-08|2.347996e+02|9.910736e+00|9.910736e+00|-6.794130e-01|4.174674e-02|4.174674e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.632621e-06|9.567480e-08|
|GRB161217128|3.584|2.360|5.1346e-07|4.2226e-08|4.609341e+02|3.151052e+02|3.151052e+02|-1.296698e+00|3.062927e-01|3.062927e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.748376e-07|9.570927e-08|
|GRB110729142|408.582|2.290|4.6399e-05|4.7781e-08|4.785673e+02|6.150607e+01|6.150607e+01|-8.130860e-01|7.256436e-02|7.256436e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.797015e-06|9.575105e-08|
|GRB111230683|28.160|1.557|2.8960e-06|5.0069e-08|9.066439e+02|7.083224e+02|7.083224e+02|-1.345656e+00|1.010059e-01|1.010059e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.218197e-07|9.577526e-08|
|GRB171206122|15.360|3.083|1.5221e-06|7.2998e-08|4.426292e+02|1.778407e+02|1.778407e+02|-1.312133e+00|2.608567e-01|2.608567e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.385661e-07|9.577898e-08|
|GRB141209131|78.081|4.971|5.5484e-06|5.9198e-08|2.727300e+02|5.211792e+01|5.211792e+01|-2.933653e-01|2.686066e-01|2.686066e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.545651e-07|9.582723e-08|
|GRB141012773|37.633|1.619|6.6405e-06|4.2625e-08|6.596810e+02|1.312158e+02|1.312158e+02|-7.001806e-01|1.273155e-01|1.273155e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.083357e-06|9.597718e-08|
|GRB170727841|19.200|3.974|8.7289e-07|3.4578e-08|6.057871e+02|2.652452e+02|2.652452e+02|-7.496679e-01|2.911920e-01|2.911920e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.217145e-07|9.599589e-08|
|GRB081003644|50.177|3.692|8.9963e-06|1.0815e-07|1.252973e+03|7.670283e+02|7.670283e+02|-1.075688e+00|2.010599e-01|2.010599e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.860521e-07|9.606785e-08|
|GRB140528837|13.568|0.572|2.1546e-05|4.8175e-08|2.732979e+02|1.284816e+01|1.284816e+01|-3.248029e-01|6.796280e-02|6.796280e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.903340e-06|9.607452e-08|
|GRB180622273|13.568|2.611|2.0338e-06|6.1856e-08|3.714773e+02|2.333094e+02|2.333094e+02|-1.606077e+00|2.341226e-01|2.341226e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.655449e-07|9.609560e-08|
|GRB150309958|52.481|1.086|3.9770e-05|1.8239e-07|2.334913e+02|1.346324e+01|1.346324e+01|-5.473022e-01|5.807191e-02|5.807191e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.458034e-06|9.610789e-08|
|GRB140311885|72.193|8.764|7.0240e-06|6.7481e-08|3.442268e+02|1.406285e+02|1.406285e+02|-1.165652e+00|2.997296e-01|2.997296e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.519442e-07|9.614918e-08|
|GRB150322066|15.613|3.593|3.6315e-06|2.8627e-08|4.130665e+02|7.502628e+01|7.502628e+01|-4.810643e-01|2.044980e-01|2.044980e-01|1.000000e+02|0.000000e+00|0.000000e+00|8.614425e-07|9.617300e-08|
|GRB100211440|21.376|0.923|1.5178e-05|1.6736e-07|1.858868e+02|3.073112e+01|3.073112e+01|-1.165043e+00|1.288828e-01|1.288828e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.133923e-06|9.619172e-08|
|GRB110921444|149.507|10.691|5.8971e-06|1.1950e-07|3.058549e+02|8.794026e+01|8.794026e+01|-3.006802e-01|4.200250e-01|4.200250e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.844744e-07|9.622938e-08|
|GRB120316008|26.624|0.362|1.6257e-05|3.0770e-08|5.306183e+02|5.697003e+01|5.697003e+01|-5.055483e-01|9.697676e-02|9.697676e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.904647e-06|9.624114e-08|
|GRB170817908|2.624|0.181|2.1548e-06|1.9104e-08|1.672093e+03|2.802529e+02|2.802529e+02|-1.016624e+00|4.474747e-02|4.474747e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.702545e-06|9.624568e-08|
|GRB161015710|15.104|0.362|1.1814e-05|1.5979e-08|3.162767e+02|2.190765e+01|2.190765e+01|-5.384283e-01|7.103306e-02|7.103306e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.081914e-06|9.627678e-08|
|GRB130324042|56.320|2.862|2.0614e-06|3.0496e-08|3.463261e+02|1.946870e+02|1.946870e+02|-1.214166e+00|5.092553e-01|5.092553e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.020103e-07|9.632638e-08|
|GRB160308709|88.064|3.727|8.2016e-07|2.8393e-08|4.264200e+02|1.303911e+02|1.303911e+02|-4.554498e-01|5.322062e-01|5.322062e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.523504e-07|9.632875e-08|
|GRB110731465|7.485|0.572|2.2892e-05|5.7035e-08|1.763050e+02|1.147868e+01|1.147868e+01|-9.631994e-01|6.501913e-02|6.501913e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.429267e-06|9.645576e-08|
|GRB150604284|52.736|4.971|1.4645e-06|3.1818e-08|9.022769e+02|5.706978e+02|5.706978e+02|-1.175380e+00|4.392559e-01|4.392559e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.780196e-07|9.647759e-08|
|GRB091020900|24.256|7.973|8.3474e-06|1.5013e-07|6.567252e+02|1.539916e+02|1.539916e+02|-1.128436e+00|8.591843e-02|8.591843e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.357252e-06|9.650986e-08|
|GRB161210524|2.304|2.862|5.5857e-07|2.3896e-08|2.956690e+02|6.966196e+01|6.966196e+01|-4.982894e-01|3.000293e-01|3.000293e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.744666e-07|9.656327e-08|
|GRB150220598|144.643|1.619|2.4133e-05|8.4401e-08|2.485672e+02|1.481847e+01|1.481847e+01|-6.128448e-01|6.112313e-02|6.112313e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.371363e-06|9.660360e-08|
|GRB110605183|82.689|3.083|1.9252e-05|5.5931e-08|2.307023e+02|1.935544e+01|1.935544e+01|-3.744251e-01|1.216394e-01|1.216394e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.460892e-06|9.668011e-08|
|GRB130305526|118.528|15.691|1.5196e-06|4.6084e-08|5.133676e+02|1.168232e+02|1.168232e+02|3.369921e-02|6.347519e-01|6.347519e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.595051e-07|9.672945e-08|
|GRB150507026|63.489|7.209|1.5185e-05|9.9039e-08|2.871669e+02|2.545950e+01|2.545950e+01|-6.360484e-01|8.275473e-02|8.275473e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.696814e-06|9.679608e-08|
|GRB150324164|4.608|0.724|4.8485e-06|2.3011e-08|5.295267e+02|5.886816e+01|5.886816e+01|-3.590943e-01|1.146986e-01|1.146986e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.661754e-06|9.687048e-08|
|GRB130720116|48.640|3.874|4.2429e-06|4.8882e-08|5.694140e+02|1.471258e+02|1.471258e+02|-2.788729e-01|3.259592e-01|3.259592e-01|1.000000e+02|0.000000e+00|0.000000e+00|8.054438e-07|9.699690e-08|
|GRB130131511|147.459|1.145|3.9205e-05|7.1551e-08|3.019232e+02|4.840808e+01|4.840808e+01|-9.332141e-01|1.033897e-01|1.033897e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.259464e-06|9.711886e-08|
|GRB180309322|24.576|4.048|5.2781e-06|5.1768e-08|4.003547e+02|8.438913e+01|8.438913e+01|-8.556050e-01|1.337219e-01|1.337219e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.164294e-07|9.712485e-08|
|GRB090711850|51.969|2.560|5.7921e-06|1.3083e-07|4.192534e+02|1.050046e+02|1.050046e+02|-8.393135e-01|1.848208e-01|1.848208e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.545993e-07|9.732352e-08|
|GRB100225115|12.992|1.925|5.8548e-06|8.1813e-08|4.373058e+02|8.560080e+01|8.560080e+01|-6.240836e-01|1.545852e-01|1.545852e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.672547e-07|9.740366e-08|
|GRB160521385|2.816|0.628|1.2129e-05|7.5724e-08|1.965882e+02|4.135559e+00|4.135559e+00|-4.636242e-01|2.842790e-02|2.842790e-02|1.000000e+02|0.000000e+00|0.000000e+00|6.526368e-06|9.765215e-08|
|GRB131002288|55.040|1.379|1.1993e-06|5.5311e-08|6.434437e+02|4.524412e+02|4.524412e+02|-1.515728e+00|3.349326e-01|3.349326e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.067019e-07|9.769975e-08|
|GRB140725583|19.968|3.620|1.5077e-06|2.7209e-08|5.363719e+02|1.659786e+02|1.659786e+02|-4.289687e-01|3.292024e-01|3.292024e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.076442e-07|9.775847e-08|
|GRB180622578|58.881|6.415|6.5926e-06|1.3174e-07|3.354324e+02|4.695767e+01|4.695767e+01|1.697444e-01|3.283524e-01|3.283524e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.627318e-07|9.780178e-08|
|GRB170212034|15.872|1.846|1.2031e-06|2.7749e-08|8.621164e+02|2.049803e+02|2.049803e+02|-3.449729e-01|2.982957e-01|2.982957e-01|1.000000e+02|0.000000e+00|0.000000e+00|8.983552e-07|9.789848e-08|
|GRB120605453|18.112|1.086|3.2531e-06|5.4174e-08|4.224215e+02|6.483508e+01|6.483508e+01|-1.053622e+00|7.382965e-02|7.382965e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.770198e-06|9.806446e-08|
|GRB151027166|123.394|1.145|1.4069e-05|6.0969e-08|3.178259e+02|4.344080e+01|4.344080e+01|-9.896195e-01|7.422006e-02|7.422006e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.697920e-06|9.814574e-08|
|GRB100424876|169.987|3.557|1.4946e-05|1.7173e-07|3.302749e+02|7.234500e+01|7.234500e+01|-7.829857e-01|1.492708e-01|1.492708e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.419467e-07|9.838287e-08|
|GRB120715066|29.696|3.083|2.1952e-06|3.6310e-08|8.724426e+02|3.546852e+02|3.546852e+02|-5.693330e-01|2.430715e-01|2.430715e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.106155e-07|9.841953e-08|
|GRB090516353|123.138|2.064|1.6267e-05|7.9118e-08|3.454054e+02|1.417529e+02|1.417529e+02|-1.295535e+00|1.669069e-01|1.669069e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.751338e-07|9.847797e-08|
|GRB180130049|120.578|10.996|1.3925e-05|9.7467e-08|3.492058e+02|7.672702e+01|7.672702e+01|-8.855669e-01|1.609549e-01|1.609549e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.360039e-07|9.862440e-08|
|GRB161004964|12.800|0.572|1.7325e-05|2.8736e-08|2.232943e+02|1.564532e+01|1.564532e+01|-6.534758e-01|7.189894e-02|7.189894e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.256438e-06|9.886380e-08|
|GRB080727964|89.089|6.476|1.3298e-05|7.9086e-08|3.308114e+02|6.442096e+01|6.442096e+01|-8.012813e-01|1.780970e-01|1.780970e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.273836e-07|9.888572e-08|
|GRB110817191|5.949|0.572|1.1948e-05|4.4881e-08|2.206727e+02|7.155411e+00|7.155411e+00|-4.442170e-01|5.123636e-02|5.123636e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.994888e-06|9.892796e-08|
|GRB110613631|40.193|3.874|3.2560e-06|3.7333e-08|3.185010e+02|1.312309e+02|1.312309e+02|-4.642027e-01|6.037177e-01|6.037177e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.763739e-07|9.896806e-08|
|GRB090217206|33.281|0.724|2.7523e-05|3.1934e-08|5.971511e+02|4.671735e+01|4.671735e+01|-5.821170e-01|5.764985e-02|5.764985e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.033536e-06|9.901221e-08|
|GRB131209547|13.568|1.145|1.3674e-05|8.8332e-08|4.180682e+02|2.870987e+01|2.870987e+01|-2.658315e-01|8.483568e-02|8.483568e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.421002e-06|9.903494e-08|
|GRB150126868|96.513|3.114|2.5227e-05|5.7864e-08|2.762331e+02|5.472549e+01|5.472549e+01|-1.142548e+00|1.059653e-01|1.059653e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.153577e-06|9.908539e-08|
|GRB110928180|148.226|1.925|1.4150e-05|9.3553e-08|2.386253e+02|4.040552e+01|4.040552e+01|-5.266277e-01|2.219157e-01|2.219157e-01|1.000000e+02|0.000000e+00|0.000000e+00|8.899258e-07|9.918303e-08|
|GRB090510325|7.424|1.717|5.6035e-07|2.7527e-08|1.549986e+03|6.315551e+02|6.315551e+02|-2.264517e-01|3.094785e-01|3.094785e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.011636e-07|9.922552e-08|
|GRB120504945|5.760|0.779|1.6674e-06|2.7126e-08|5.026984e+02|1.168512e+02|1.168512e+02|-3.693825e-01|2.937338e-01|2.937338e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.331971e-07|9.924167e-08|
|GRB160406570|66.560|16.836|4.6582e-06|4.8087e-08|3.258606e+02|1.787742e+02|1.787742e+02|-7.901627e-01|4.840544e-01|4.840544e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.732222e-07|9.932270e-08|
|GRB141208038|14.336|1.448|1.7739e-06|3.0921e-08|4.106034e+02|1.933957e+02|1.933957e+02|-1.022487e+00|3.025268e-01|3.025268e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.118593e-07|9.936098e-08|
|GRB140817229|26.112|5.538|2.3813e-06|6.6372e-08|3.190077e+02|1.325929e+02|1.325929e+02|-1.310750e+00|2.509813e-01|2.509813e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.999714e-07|9.940901e-08|
|GRB110610640|43.521|2.862|8.0237e-06|6.1467e-08|2.455323e+02|4.880063e+01|4.880063e+01|-9.797394e-01|1.312255e-01|1.312255e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.481616e-07|9.949287e-08|
|GRB100528075|22.464|0.749|2.7120e-05|5.0518e-08|3.615424e+02|3.381692e+01|3.381692e+01|-9.744953e-01|5.014884e-02|5.014884e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.492319e-06|9.960257e-08|
|GRB110331604|3.200|0.951|2.6414e-07|2.7873e-08|6.964290e+02|1.393416e+02|1.393416e+02|-9.816244e-02|2.956039e-01|2.956039e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.156781e-06|9.975755e-08|
|GRB110102788|253.956|2.049|3.7249e-05|2.0510e-07|5.499717e+02|6.773172e+01|6.773172e+01|-1.036278e+00|4.880750e-02|4.880750e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.717222e-06|9.983295e-08|
|GRB090310189|116.930|1.056|5.5426e-06|6.2044e-08|2.558905e+02|4.284605e+01|4.284605e+01|-3.540214e-01|2.176119e-01|2.176119e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.455805e-07|9.984890e-08|
|GRB110730660|33.856|1.811|7.9689e-06|9.2023e-08|2.610804e+02|1.009233e+02|1.009233e+02|-1.445542e+00|1.304095e-01|1.304095e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.013845e-07|9.988983e-08|
|GRB180618724|130.050|1.280|1.8649e-05|5.2701e-08|2.516540e+02|3.266107e+01|3.266107e+01|-1.121961e+00|7.242012e-02|7.242012e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.537016e-06|9.991140e-08|
|GRB101227536|28.864|3.088|6.4409e-06|3.6763e-08|7.791539e+02|9.250513e+01|9.250513e+01|-3.558712e-01|1.036476e-01|1.036476e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.267961e-06|9.993629e-08|
|GRB091227294|21.888|0.889|6.8894e-06|1.1012e-07|4.995016e+02|1.203161e+02|1.203161e+02|-8.664989e-01|1.303176e-01|1.303176e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.509171e-07|1.000009e-07|
|GRB140901262|65.025|14.083|2.9293e-06|3.2713e-08|2.864837e+02|7.894875e+01|7.894875e+01|-6.207200e-01|3.016569e-01|3.016569e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.301904e-07|1.000720e-07|
|GRB170228773|46.081|3.367|7.9632e-06|6.1773e-08|3.968898e+02|1.631698e+02|1.631698e+02|-1.497540e+00|1.177862e-01|1.177862e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.110666e-07|1.001376e-07|
|GRB090411991|14.336|1.086|6.2129e-06|8.8460e-08|2.932723e+02|6.054088e+01|6.054088e+01|-9.894599e-01|1.470447e-01|1.470447e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.005183e-07|1.001692e-07|
|GRB090811696|14.848|1.145|1.0514e-06|2.2362e-08|1.053493e+03|3.707223e+02|3.707223e+02|-4.858613e-01|2.634623e-01|2.634623e-01|1.000000e+02|0.000000e+00|0.000000e+00|8.379934e-07|1.001854e-07|
|GRB111010237|82.433|8.444|1.1009e-05|1.5698e-07|3.446596e+02|1.004515e+02|1.004515e+02|-8.106393e-01|3.615734e-01|3.615734e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.408888e-07|1.003623e-07|
|GRB150228845|4.125|1.063|6.5931e-06|1.9677e-08|1.222826e+03|1.339875e+02|1.339875e+02|-7.454560e-01|4.422015e-02|4.422015e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.938208e-06|1.004783e-07|
|GRB131216081|19.262|3.598|6.7779e-06|3.9900e-08|6.874924e+02|6.521014e+01|6.521014e+01|-4.403844e-01|7.880062e-02|7.880062e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.996444e-06|1.004910e-07|
|GRB120223933|14.336|2.360|3.8791e-06|8.7982e-08|3.046115e+02|3.448990e+01|3.448990e+01|3.693230e-01|2.925773e-01|2.925773e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.294241e-07|1.007517e-07|
|GRB160912350|32.705|13.057|4.0972e-06|4.8019e-08|3.388438e+02|4.670212e+01|4.670212e+01|-5.574668e-01|1.280209e-01|1.280209e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.107582e-06|1.008347e-07|
|GRB161228032|39.937|7.637|3.7599e-06|3.0988e-08|4.165219e+02|1.095329e+02|1.095329e+02|-6.300023e-01|2.378776e-01|2.378776e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.507248e-07|1.009619e-07|
|GRB090704242|69.889|5.724|8.4825e-06|9.9610e-08|4.999512e+02|1.874643e+02|1.874643e+02|-8.514956e-01|2.044085e-01|2.044085e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.088535e-07|1.009763e-07|
|GRB110903111|341.254|2.288|3.4703e-05|7.6100e-08|8.185795e+02|1.724904e+02|1.724904e+02|-7.108214e-01|1.068381e-01|1.068381e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.680505e-06|1.009933e-07|
|GRB140323433|111.426|3.027|3.2424e-05|1.9208e-07|3.485990e+02|3.167575e+01|3.167575e+01|-7.141471e-01|6.998450e-02|6.998450e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.064640e-06|1.010358e-07|
|GRB150523396|82.433|2.573|3.3082e-05|4.0998e-08|7.683083e+02|6.490747e+01|6.490747e+01|-3.841610e-01|7.259992e-02|7.259992e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.506153e-06|1.013715e-07|
|GRB091030828|98.050|4.128|2.9626e-05|2.0240e-07|1.168730e+03|1.811945e+02|1.811945e+02|-7.589338e-01|6.414920e-02|6.414920e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.200645e-06|1.014141e-07|
|GRB170607971|20.928|2.096|9.4084e-06|5.8779e-08|2.211389e+02|3.686832e+01|3.686832e+01|-1.370415e+00|7.809031e-02|7.809031e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.649128e-06|1.014410e-07|
|GRB090928646|15.616|2.611|1.9528e-06|6.9859e-08|3.088387e+02|6.150851e+01|6.150851e+01|-7.368313e-01|2.027272e-01|2.027272e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.826112e-07|1.014700e-07|
|GRB140512814|147.970|2.360|2.9345e-05|8.1353e-08|5.797711e+02|7.900110e+01|7.900110e+01|-9.981261e-01|5.187494e-02|5.187494e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.429002e-06|1.015452e-07|
|GRB090612619|37.120|1.717|6.6571e-06|4.3416e-08|5.340385e+02|6.753418e+01|6.753418e+01|-5.120031e-01|1.078984e-01|1.078984e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.812186e-06|1.017192e-07|
|GRB180620660|46.721|1.332|9.1061e-06|9.3410e-08|4.716104e+02|1.429385e+02|1.429385e+02|-1.195507e+00|1.302440e-01|1.302440e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.133594e-06|1.017753e-07|
|GRB180426005|38.145|1.280|8.1044e-06|6.9164e-08|5.346063e+02|1.863401e+02|1.863401e+02|-1.308855e+00|1.347646e-01|1.347646e-01|1.000000e+02|0.000000e+00|0.000000e+00|8.323918e-07|1.019032e-07|
|GRB140701567|25.088|3.328|2.6478e-06|3.9289e-08|2.882622e+02|8.753783e+01|8.753783e+01|-7.136213e-01|4.158442e-01|4.158442e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.221868e-07|1.021318e-07|
|GRB120728934|32.768|2.429|3.7430e-06|4.5984e-08|3.650898e+02|9.931580e+01|9.931580e+01|-8.945864e-01|3.032616e-01|3.032616e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.790389e-07|1.022293e-07|
|GRB171112868|302.789|0.923|1.4304e-05|6.1781e-08|3.671909e+02|6.471030e+01|6.471030e+01|-1.001857e+00|9.780312e-02|9.780312e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.067062e-06|1.022536e-07|
|GRB170416583|61.952|0.572|1.1272e-05|2.5357e-08|1.648832e+02|2.142033e+01|2.142033e+01|-9.946553e-01|9.866327e-02|9.866327e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.502228e-06|1.023092e-07|
|GRB150201574|15.616|0.362|6.3139e-05|5.2677e-08|1.547721e+02|2.944763e+00|2.944763e+00|-7.596766e-01|2.345270e-02|2.345270e-02|1.000000e+02|0.000000e+00|0.000000e+00|8.880148e-06|1.023364e-07|
|GRB100126460|10.624|12.673|1.0264e-06|5.7596e-08|7.221873e+02|2.484005e+02|2.484005e+02|-4.023239e-01|4.550532e-01|4.550532e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.446502e-07|1.023586e-07|
|GRB180618030|3.712|0.580|1.2294e-06|1.4020e-08|2.138038e+03|3.916465e+02|3.916465e+02|-8.863876e-01|7.161790e-02|7.161790e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.807635e-06|1.023727e-07|
|GRB160201883|40.510|6.152|5.3105e-06|8.0009e-08|7.242930e+02|1.049845e+02|1.049845e+02|-9.764022e-02|1.908892e-01|1.908892e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.708242e-06|1.024082e-07|
|GRB090828099|68.417|3.167|2.3746e-05|1.8558e-07|2.345319e+02|2.319189e+01|2.319189e+01|-9.626060e-01|7.051182e-02|7.051182e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.875554e-06|1.025044e-07|
|GRB150724782|37.889|0.572|2.8004e-05|4.3272e-08|5.015288e+02|3.350714e+01|3.350714e+01|-2.844463e-01|7.586265e-02|7.586265e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.948842e-06|1.025125e-07|
|GRB101224998|18.688|8.719|1.3553e-06|2.6048e-08|2.996211e+02|9.753932e+01|9.753932e+01|-4.798357e-01|2.653725e-01|2.653725e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.175549e-07|1.025223e-07|
|GRB160724444|11.008|0.572|1.1523e-05|2.3070e-08|2.190006e+02|1.477600e+01|1.477600e+01|-9.684204e-01|4.628807e-02|4.628807e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.868784e-06|1.025356e-07|
|GRB140106345|33.024|7.241|2.4567e-06|8.3633e-08|2.957492e+02|1.333843e+02|1.333843e+02|-1.081948e+00|3.528636e-01|3.528636e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.214581e-07|1.025516e-07|
|GRB151030999|116.482|0.923|5.0037e-05|5.2051e-08|3.644590e+02|2.667300e+01|2.667300e+01|-8.694530e-01|4.812103e-02|4.812103e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.037358e-06|1.025750e-07|
|GRB141222691|34.049|0.724|2.3313e-05|3.4125e-08|3.142618e+02|2.142777e+01|2.142777e+01|-8.511848e-01|4.753298e-02|4.753298e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.047031e-06|1.026302e-07|
|GRB160912521|84.481|0.923|2.2945e-05|9.4042e-08|2.959518e+02|2.855292e+01|2.855292e+01|-6.365022e-01|9.481651e-02|9.481651e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.728008e-06|1.026770e-07|
|GRB090805622|46.592|2.318|5.7886e-06|4.9624e-08|2.896634e+02|1.296552e+02|1.296552e+02|-1.297610e+00|2.525679e-01|2.525679e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.039104e-07|1.026917e-07|
|GRB170208758|7.168|1.056|2.6299e-06|6.7684e-08|3.117385e+02|4.034808e+01|4.034808e+01|-8.093877e-01|9.934586e-02|9.934586e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.469045e-06|1.028659e-07|
